Job ID		Partition Type
46621		gpu-v100s
46622		gpu-v100s
46623		gpu-v100s
46719		gpu-v100s
46758		gpu-v100s
46759		gpu-v100s
46760		gpu-v100s
46763		gpu-v100s
46829		gpu-v100s
46839		gpu-v100s
46799		gpu-v100s
46801		gpu-v100s
46830		gpu-v100s
46802		gpu-v100s
47230		gpu-v100s
47778		gpu-v100s
46803		gpu-v100s
47774		gpu-v100s
48496		gpu-v100s
48172		gpu-v100s
48268		gpu-v100s
48269		gpu-v100s
48322		gpu-v100s
48686		gpu-v100s
48687		gpu-v100s
48688		gpu-v100s
48689		gpu-v100s
48721		gpu-v100s
48935		gpu-v100s
48936		gpu-v100s
48949		gpu-v100s
48950		gpu-v100s
49363		gpu-v100s
49364		gpu-v100s
49071		gpu-v100s
49096		gpu-v100s
49535		gpu-v100s
49536		gpu-v100s
49102		gpu-v100s
49103		gpu-v100s
49104		gpu-v100s
49783		gpu-v100s
49832		gpu-v100s
49833		gpu-v100s
49847		gpu-v100s
49849		gpu-v100s
49850		gpu-v100s
49933		gpu-v100s
49929		gpu-v100s
50014		gpu-v100s
49965		gpu-v100s
50015		gpu-v100s
50017		gpu-v100s
50049		gpu-v100s
50051		gpu-v100s
50071		gpu-v100s
50050		gpu-v100s
50053		gpu-v100s
50180		gpu-v100s
50187		gpu-v100s
50209		gpu-v100s
50213		gpu-v100s
50220		gpu-v100s
50224		gpu-v100s
50228		gpu-v100s
50225		gpu-v100s
50231		gpu-v100s
50232		gpu-v100s
50233		gpu-v100s
50234		gpu-v100s
50235		gpu-v100s
50242		gpu-v100s
50243		gpu-v100s
50244		gpu-v100s
50245		gpu-v100s
50246		gpu-v100s
50257		gpu-v100s
50258		gpu-v100s
50259		gpu-v100s
50260		gpu-v100s
50263		gpu-v100s
50264		gpu-v100s
50268		gpu-v100s
50269		gpu-v100s
50270		gpu-v100s
50271		gpu-v100s
50272		gpu-v100s
50279		gpu-v100s
50280		gpu-v100s
50281		gpu-v100s
50282		gpu-v100s
50283		gpu-v100s
50273		gpu-v100s
50284		gpu-v100s
50285		gpu-v100s
50286		gpu-v100s
50287		gpu-v100s
50288		gpu-v100s
50289		gpu-v100s
50290		gpu-v100s
50291		gpu-v100s
50292		gpu-v100s
50293		gpu-v100s
50294		gpu-v100s
50295		gpu-v100s
50296		gpu-v100s
50297		gpu-v100s
50306		gpu-v100s
50307		gpu-v100s
50308		gpu-v100s
50309		gpu-v100s
50310		gpu-v100s
50312		gpu-v100s
50325		gpu-v100s
50326		gpu-v100s
50327		gpu-v100s
50328		gpu-v100s
50329		gpu-v100s
50330		gpu-v100s
50351		gpu-v100s
50352		gpu-v100s
50353		gpu-v100s
50354		gpu-v100s
50355		gpu-v100s
50331		gpu-v100s
50346		gpu-v100s
50358		gpu-v100s
50359		gpu-v100s
50360		gpu-v100s
50361		gpu-v100s
50362		gpu-v100s
50364		gpu-v100s
50365		gpu-v100s
50366		gpu-v100s
50367		gpu-v100s
50368		gpu-v100s
50348		gpu-v100s
50363		gpu-v100s
50357		gpu-v100s
50377		gpu-v100s
50379		gpu-v100s
50384		gpu-v100s
50385		gpu-v100s
50386		gpu-v100s
50387		gpu-v100s
50388		gpu-v100s
50389		gpu-v100s
50390		gpu-v100s
50391		gpu-v100s
50392		gpu-v100s
50393		gpu-v100s
50395		gpu-v100s
50396		gpu-v100s
50397		gpu-v100s
50398		gpu-v100s
50399		gpu-v100s
50400		gpu-v100s
50401		gpu-v100s
50403		gpu-v100s
50405		gpu-v100s
50406		gpu-v100s
50407		gpu-v100s
50408		gpu-v100s
50409		gpu-v100s
50550		gpu-v100s
50551		gpu-v100s
50552		gpu-v100s
50553		gpu-v100s
50554		gpu-v100s
50555		gpu-v100s
50556		gpu-v100s
50557		gpu-v100s
50563		gpu-v100s
50564		gpu-v100s
50565		gpu-v100s
50566		gpu-v100s
50567		gpu-v100s
50568		gpu-v100s
50569		gpu-v100s
50570		gpu-v100s
50571		gpu-v100s
50572		gpu-v100s
50573		gpu-v100s
50574		gpu-v100s
50410		gpu-v100s
50417		gpu-v100s
50603		gpu-v100s
50604		gpu-v100s
50605		gpu-v100s
50657		gpu-v100s
50658		gpu-v100s
50659		gpu-v100s
50660		gpu-v100s
50661		gpu-v100s
50690		gpu-v100s
50691		gpu-v100s
50411		gpu-v100s
50822		gpu-v100s
50823		gpu-v100s
50824		gpu-v100s
50825		gpu-v100s
50826		gpu-v100s
50827		gpu-v100s
50828		gpu-v100s
50829		gpu-v100s
50412		gpu-v100s
50548		gpu-v100s
50599		gpu-v100s
50575		gpu-v100s
51006		gpu-v100s
51053		gpu-v100s
51007		gpu-v100s
50861		gpu-v100s
50862		gpu-v100s
50914		gpu-v100s
50857		gpu-v100s
51110		gpu-v100s
51111		gpu-v100s
51598		gpu-v100s
51190		gpu-v100s
51279		gpu-v100s
51732		gpu-v100s
51736		gpu-v100s
51864		gpu-v100s
51868		gpu-v100s
51918		gpu-v100s
52395		gpu-v100s
52412		gpu-v100s
52456		gpu-v100s
52460		gpu-v100s
52461		gpu-v100s
52462		gpu-v100s
52463		gpu-v100s
52465		gpu-v100s
52466		gpu-v100s
52467		gpu-v100s
52468		gpu-v100s
52474		gpu-v100s
52485		gpu-v100s
52497		gpu-v100s
51834		gpu-v100s
52068		gpu-v100s
52638		gpu-v100s
52434		gpu-v100s
52958		gpu-v100s
52959		gpu-v100s
52960		gpu-v100s
52966		gpu-v100s
52970		gpu-v100s
52984		gpu-v100s
52985		gpu-v100s
53010		gpu-v100s
53011		gpu-v100s
53024		gpu-v100s
53037		gpu-v100s
53038		gpu-v100s
53073		gpu-v100s
53074		gpu-v100s
51867		gpu-v100s
52407		gpu-v100s
52498		gpu-v100s
52551		gpu-v100s
52584		gpu-v100s
52777		gpu-v100s
53178		gpu-v100s
53220		gpu-v100s
53226		gpu-v100s
53463		gpu-v100s
53529		gpu-v100s
53423		gpu-v100s
53542		gpu-v100s
53549		gpu-v100s
53569		gpu-v100s
53570		gpu-v100s
53571		gpu-v100s
53582		gpu-v100s
53543		gpu-v100s
53583		gpu-v100s
53576		gpu-v100s
53631		gpu-v100s
53636		gpu-v100s
53578		gpu-v100s
53651		gpu-v100s
53652		gpu-v100s
53579		gpu-v100s
53580		gpu-v100s
53666		gpu-v100s
53667		gpu-v100s
53664		gpu-v100s
53817		gpu-v100s
53812		gpu-v100s
53665		gpu-v100s
53877		gpu-v100s
53962		gpu-v100s
53963		gpu-v100s
53818		gpu-v100s
53820		gpu-v100s
53864		gpu-v100s
