Job ID		Partition Type
47486		cpu-epyc
47488		cpu-epyc
47489		cpu-epyc
46943		cpu-epyc
46944		cpu-epyc
46945		cpu-epyc
46946		cpu-epyc
47532		cpu-epyc
47533		cpu-epyc
47534		cpu-epyc
47535		cpu-epyc
47536		cpu-epyc
47537		cpu-epyc
47538		cpu-epyc
47539		cpu-epyc
47540		cpu-epyc
47541		cpu-epyc
47543		cpu-epyc
47544		cpu-epyc
47545		cpu-epyc
47546		cpu-epyc
47547		cpu-epyc
47548		cpu-epyc
47549		cpu-epyc
47550		cpu-epyc
47551		cpu-epyc
47552		cpu-epyc
47553		cpu-epyc
47554		cpu-epyc
47555		cpu-epyc
47556		cpu-epyc
47557		cpu-epyc
47558		cpu-epyc
47559		cpu-epyc
47560		cpu-epyc
47561		cpu-epyc
47562		cpu-epyc
47563		cpu-epyc
47564		cpu-epyc
47565		cpu-epyc
47566		cpu-epyc
47567		cpu-epyc
47568		cpu-epyc
47569		cpu-epyc
47570		cpu-epyc
47571		cpu-epyc
47572		cpu-epyc
47573		cpu-epyc
47574		cpu-epyc
47575		cpu-epyc
47576		cpu-epyc
47577		cpu-epyc
47578		cpu-epyc
47579		cpu-epyc
47580		cpu-epyc
47581		cpu-epyc
47582		cpu-epyc
47583		cpu-epyc
47584		cpu-epyc
47585		cpu-epyc
47586		cpu-epyc
47587		cpu-epyc
47588		cpu-epyc
47589		cpu-epyc
47590		cpu-epyc
47591		cpu-epyc
47592		cpu-epyc
47593		cpu-epyc
47594		cpu-epyc
47595		cpu-epyc
47596		cpu-epyc
47597		cpu-epyc
47598		cpu-epyc
47607		cpu-epyc
47608		cpu-epyc
47609		cpu-epyc
47610		cpu-epyc
47611		cpu-epyc
47612		cpu-epyc
47613		cpu-epyc
47614		cpu-epyc
47615		cpu-epyc
47616		cpu-epyc
47617		cpu-epyc
47618		cpu-epyc
47619		cpu-epyc
47620		cpu-epyc
47621		cpu-epyc
47622		cpu-epyc
47623		cpu-epyc
47624		cpu-epyc
47625		cpu-epyc
47626		cpu-epyc
47628		cpu-epyc
47629		cpu-epyc
47630		cpu-epyc
47631		cpu-epyc
47632		cpu-epyc
47634		cpu-epyc
47635		cpu-epyc
47636		cpu-epyc
47637		cpu-epyc
47638		cpu-epyc
47639		cpu-epyc
46947		cpu-epyc
46948		cpu-epyc
46918		cpu-epyc
47374		cpu-epyc
47518		cpu-epyc
47426		cpu-epyc
47665		cpu-epyc
47668		cpu-epyc
47714		cpu-epyc
47722		cpu-epyc
47723		cpu-epyc
47724		cpu-epyc
47726		cpu-epyc
47727		cpu-epyc
47728		cpu-epyc
47729		cpu-epyc
47730		cpu-epyc
47731		cpu-epyc
47732		cpu-epyc
47733		cpu-epyc
47734		cpu-epyc
47735		cpu-epyc
47736		cpu-epyc
47737		cpu-epyc
47738		cpu-epyc
47739		cpu-epyc
47740		cpu-epyc
47741		cpu-epyc
47846		cpu-epyc
47847		cpu-epyc
47848		cpu-epyc
47849		cpu-epyc
47850		cpu-epyc
47851		cpu-epyc
47852		cpu-epyc
47855		cpu-epyc
47856		cpu-epyc
47911		cpu-epyc
47913		cpu-epyc
47914		cpu-epyc
47915		cpu-epyc
47916		cpu-epyc
47917		cpu-epyc
47684		cpu-epyc
47919		cpu-epyc
47920		cpu-epyc
47921		cpu-epyc
47934		cpu-epyc
47935		cpu-epyc
47936		cpu-epyc
47937		cpu-epyc
47938		cpu-epyc
47939		cpu-epyc
47941		cpu-epyc
47942		cpu-epyc
47943		cpu-epyc
47944		cpu-epyc
47688		cpu-epyc
47664		cpu-epyc
47671		cpu-epyc
47706		cpu-epyc
47707		cpu-epyc
47708		cpu-epyc
47709		cpu-epyc
47956		cpu-epyc
47957		cpu-epyc
47958		cpu-epyc
47977		cpu-epyc
47980		cpu-epyc
47981		cpu-epyc
47986		cpu-epyc
47987		cpu-epyc
47990		cpu-epyc
47991		cpu-epyc
47992		cpu-epyc
47710		cpu-epyc
47995		cpu-epyc
47996		cpu-epyc
47997		cpu-epyc
47998		cpu-epyc
47999		cpu-epyc
47711		cpu-epyc
47712		cpu-epyc
47719		cpu-epyc
47949		cpu-epyc
48009		cpu-epyc
48010		cpu-epyc
48011		cpu-epyc
48013		cpu-epyc
48014		cpu-epyc
48015		cpu-epyc
48016		cpu-epyc
48017		cpu-epyc
48018		cpu-epyc
48019		cpu-epyc
48020		cpu-epyc
48021		cpu-epyc
48022		cpu-epyc
48023		cpu-epyc
48024		cpu-epyc
48025		cpu-epyc
48026		cpu-epyc
48004		cpu-epyc
47966		cpu-epyc
48027		cpu-epyc
48028		cpu-epyc
48029		cpu-epyc
48030		cpu-epyc
48031		cpu-epyc
48032		cpu-epyc
48035		cpu-epyc
48036		cpu-epyc
48037		cpu-epyc
48038		cpu-epyc
48039		cpu-epyc
48040		cpu-epyc
48041		cpu-epyc
48042		cpu-epyc
48043		cpu-epyc
48044		cpu-epyc
48045		cpu-epyc
48046		cpu-epyc
48047		cpu-epyc
48048		cpu-epyc
48049		cpu-epyc
48050		cpu-epyc
48051		cpu-epyc
48052		cpu-epyc
48053		cpu-epyc
48054		cpu-epyc
48055		cpu-epyc
48056		cpu-epyc
48057		cpu-epyc
48058		cpu-epyc
48059		cpu-epyc
48060		cpu-epyc
48061		cpu-epyc
48067		cpu-epyc
48068		cpu-epyc
48062		cpu-epyc
48070		cpu-epyc
48063		cpu-epyc
48089		cpu-epyc
48095		cpu-epyc
48107		cpu-epyc
48108		cpu-epyc
48111		cpu-epyc
48114		cpu-epyc
48115		cpu-epyc
48116		cpu-epyc
48117		cpu-epyc
48118		cpu-epyc
48119		cpu-epyc
48122		cpu-epyc
48123		cpu-epyc
48125		cpu-epyc
48131		cpu-epyc
48132		cpu-epyc
48142		cpu-epyc
48071		cpu-epyc
48033		cpu-epyc
48034		cpu-epyc
48151		cpu-epyc
48152		cpu-epyc
48153		cpu-epyc
48154		cpu-epyc
48175		cpu-epyc
48176		cpu-epyc
48177		cpu-epyc
48178		cpu-epyc
48179		cpu-epyc
48180		cpu-epyc
48181		cpu-epyc
48182		cpu-epyc
48183		cpu-epyc
48184		cpu-epyc
48185		cpu-epyc
48186		cpu-epyc
48187		cpu-epyc
48188		cpu-epyc
48190		cpu-epyc
48191		cpu-epyc
48194		cpu-epyc
48197		cpu-epyc
48198		cpu-epyc
48199		cpu-epyc
48200		cpu-epyc
48189		cpu-epyc
48195		cpu-epyc
48204		cpu-epyc
48217		cpu-epyc
48219		cpu-epyc
48220		cpu-epyc
48221		cpu-epyc
48222		cpu-epyc
48223		cpu-epyc
48224		cpu-epyc
48225		cpu-epyc
48226		cpu-epyc
48227		cpu-epyc
48240		cpu-epyc
48242		cpu-epyc
48243		cpu-epyc
48244		cpu-epyc
48245		cpu-epyc
48246		cpu-epyc
48247		cpu-epyc
48250		cpu-epyc
48155		cpu-epyc
48261		cpu-epyc
48216		cpu-epyc
48234		cpu-epyc
48238		cpu-epyc
48271		cpu-epyc
48272		cpu-epyc
48274		cpu-epyc
48279		cpu-epyc
48276		cpu-epyc
48282		cpu-epyc
48283		cpu-epyc
48284		cpu-epyc
48285		cpu-epyc
48286		cpu-epyc
48287		cpu-epyc
48289		cpu-epyc
48292		cpu-epyc
48293		cpu-epyc
48294		cpu-epyc
48295		cpu-epyc
48296		cpu-epyc
48297		cpu-epyc
48298		cpu-epyc
48299		cpu-epyc
48300		cpu-epyc
48301		cpu-epyc
48308		cpu-epyc
48310		cpu-epyc
48311		cpu-epyc
48312		cpu-epyc
48313		cpu-epyc
48338		cpu-epyc
48340		cpu-epyc
48342		cpu-epyc
48344		cpu-epyc
48345		cpu-epyc
48346		cpu-epyc
48347		cpu-epyc
48349		cpu-epyc
48302		cpu-epyc
48356		cpu-epyc
48357		cpu-epyc
48309		cpu-epyc
48359		cpu-epyc
48360		cpu-epyc
48361		cpu-epyc
48362		cpu-epyc
48370		cpu-epyc
48358		cpu-epyc
48321		cpu-epyc
48328		cpu-epyc
48377		cpu-epyc
48391		cpu-epyc
48398		cpu-epyc
48424		cpu-epyc
48400		cpu-epyc
48440		cpu-epyc
48441		cpu-epyc
48442		cpu-epyc
48443		cpu-epyc
48444		cpu-epyc
48445		cpu-epyc
48392		cpu-epyc
48455		cpu-epyc
48459		cpu-epyc
48460		cpu-epyc
48466		cpu-epyc
48468		cpu-epyc
48471		cpu-epyc
48473		cpu-epyc
48501		cpu-epyc
48493		cpu-epyc
48465		cpu-epyc
48521		cpu-epyc
48522		cpu-epyc
48523		cpu-epyc
48524		cpu-epyc
48525		cpu-epyc
48526		cpu-epyc
48676		cpu-epyc
48554		cpu-epyc
48549		cpu-epyc
48698		cpu-epyc
48691		cpu-epyc
48692		cpu-epyc
48693		cpu-epyc
48694		cpu-epyc
48695		cpu-epyc
48760		cpu-epyc
48761		cpu-epyc
48850		cpu-epyc
48762		cpu-epyc
48852		cpu-epyc
48857		cpu-epyc
48871		cpu-epyc
48895		cpu-epyc
48939		cpu-epyc
48978		cpu-epyc
49006		cpu-epyc
49024		cpu-epyc
49037		cpu-epyc
49040		cpu-epyc
49041		cpu-epyc
49042		cpu-epyc
49043		cpu-epyc
49044		cpu-epyc
49045		cpu-epyc
49047		cpu-epyc
49084		cpu-epyc
49111		cpu-epyc
49112		cpu-epyc
49113		cpu-epyc
49114		cpu-epyc
49118		cpu-epyc
49120		cpu-epyc
49121		cpu-epyc
49123		cpu-epyc
49124		cpu-epyc
49128		cpu-epyc
49129		cpu-epyc
49134		cpu-epyc
49130		cpu-epyc
49131		cpu-epyc
49132		cpu-epyc
49190		cpu-epyc
49143		cpu-epyc
49188		cpu-epyc
49200		cpu-epyc
49201		cpu-epyc
49202		cpu-epyc
49203		cpu-epyc
49204		cpu-epyc
49205		cpu-epyc
49206		cpu-epyc
49207		cpu-epyc
49208		cpu-epyc
49209		cpu-epyc
49212		cpu-epyc
49226		cpu-epyc
49228		cpu-epyc
49229		cpu-epyc
49230		cpu-epyc
49231		cpu-epyc
49243		cpu-epyc
49244		cpu-epyc
49245		cpu-epyc
49246		cpu-epyc
49247		cpu-epyc
49248		cpu-epyc
49249		cpu-epyc
49250		cpu-epyc
49251		cpu-epyc
49265		cpu-epyc
49266		cpu-epyc
49294		cpu-epyc
49295		cpu-epyc
49297		cpu-epyc
49299		cpu-epyc
49300		cpu-epyc
49301		cpu-epyc
49302		cpu-epyc
49303		cpu-epyc
49304		cpu-epyc
49305		cpu-epyc
49306		cpu-epyc
49307		cpu-epyc
49308		cpu-epyc
49309		cpu-epyc
49366		cpu-epyc
49367		cpu-epyc
49368		cpu-epyc
49369		cpu-epyc
49370		cpu-epyc
49371		cpu-epyc
49372		cpu-epyc
49373		cpu-epyc
49374		cpu-epyc
49375		cpu-epyc
49310		cpu-epyc
49311		cpu-epyc
49312		cpu-epyc
49313		cpu-epyc
49314		cpu-epyc
49315		cpu-epyc
49316		cpu-epyc
49317		cpu-epyc
49318		cpu-epyc
49319		cpu-epyc
49320		cpu-epyc
49321		cpu-epyc
49322		cpu-epyc
49323		cpu-epyc
49324		cpu-epyc
49325		cpu-epyc
49326		cpu-epyc
49327		cpu-epyc
49328		cpu-epyc
49329		cpu-epyc
49330		cpu-epyc
49331		cpu-epyc
49332		cpu-epyc
49333		cpu-epyc
49334		cpu-epyc
49335		cpu-epyc
49336		cpu-epyc
49337		cpu-epyc
49350		cpu-epyc
49351		cpu-epyc
49352		cpu-epyc
49353		cpu-epyc
49354		cpu-epyc
49355		cpu-epyc
49356		cpu-epyc
49357		cpu-epyc
49358		cpu-epyc
49359		cpu-epyc
49360		cpu-epyc
49361		cpu-epyc
49362		cpu-epyc
49390		cpu-epyc
49428		cpu-epyc
49429		cpu-epyc
49430		cpu-epyc
49431		cpu-epyc
49432		cpu-epyc
49433		cpu-epyc
49434		cpu-epyc
49435		cpu-epyc
49436		cpu-epyc
49437		cpu-epyc
49438		cpu-epyc
49439		cpu-epyc
49298		cpu-epyc
49441		cpu-epyc
49442		cpu-epyc
49443		cpu-epyc
49453		cpu-epyc
49458		cpu-epyc
49459		cpu-epyc
49460		cpu-epyc
49461		cpu-epyc
49478		cpu-epyc
49479		cpu-epyc
49481		cpu-epyc
49484		cpu-epyc
49485		cpu-epyc
49486		cpu-epyc
49487		cpu-epyc
49488		cpu-epyc
49489		cpu-epyc
49490		cpu-epyc
49491		cpu-epyc
49492		cpu-epyc
49493		cpu-epyc
49494		cpu-epyc
49495		cpu-epyc
49537		cpu-epyc
49538		cpu-epyc
49539		cpu-epyc
49540		cpu-epyc
49541		cpu-epyc
49542		cpu-epyc
49543		cpu-epyc
49544		cpu-epyc
49556		cpu-epyc
49557		cpu-epyc
49560		cpu-epyc
49561		cpu-epyc
49563		cpu-epyc
49564		cpu-epyc
49565		cpu-epyc
49566		cpu-epyc
49570		cpu-epyc
49567		cpu-epyc
49568		cpu-epyc
49573		cpu-epyc
49577		cpu-epyc
49582		cpu-epyc
49583		cpu-epyc
49584		cpu-epyc
49585		cpu-epyc
49702		cpu-epyc
49720		cpu-epyc
49736		cpu-epyc
49739		cpu-epyc
49785		cpu-epyc
49825		cpu-epyc
49721		cpu-epyc
49723		cpu-epyc
49880		cpu-epyc
49881		cpu-epyc
49882		cpu-epyc
49883		cpu-epyc
49884		cpu-epyc
49885		cpu-epyc
49887		cpu-epyc
49888		cpu-epyc
49724		cpu-epyc
49725		cpu-epyc
49937		cpu-epyc
49938		cpu-epyc
49939		cpu-epyc
49942		cpu-epyc
49943		cpu-epyc
49944		cpu-epyc
49945		cpu-epyc
49946		cpu-epyc
49947		cpu-epyc
49948		cpu-epyc
49949		cpu-epyc
49958		cpu-epyc
49996		cpu-epyc
49726		cpu-epyc
49727		cpu-epyc
50054		cpu-epyc
49728		cpu-epyc
49729		cpu-epyc
50137		cpu-epyc
50138		cpu-epyc
49730		cpu-epyc
49731		cpu-epyc
50181		cpu-epyc
49732		cpu-epyc
49733		cpu-epyc
49734		cpu-epyc
50139		cpu-epyc
50121		cpu-epyc
50150		cpu-epyc
50151		cpu-epyc
50163		cpu-epyc
50429		cpu-epyc
50430		cpu-epyc
50431		cpu-epyc
50432		cpu-epyc
50433		cpu-epyc
50434		cpu-epyc
50435		cpu-epyc
50436		cpu-epyc
50437		cpu-epyc
50438		cpu-epyc
50439		cpu-epyc
50440		cpu-epyc
50441		cpu-epyc
50442		cpu-epyc
50443		cpu-epyc
50444		cpu-epyc
50446		cpu-epyc
50447		cpu-epyc
50448		cpu-epyc
50449		cpu-epyc
50450		cpu-epyc
50451		cpu-epyc
50452		cpu-epyc
50453		cpu-epyc
50454		cpu-epyc
50455		cpu-epyc
50456		cpu-epyc
50457		cpu-epyc
50458		cpu-epyc
50459		cpu-epyc
50504		cpu-epyc
50505		cpu-epyc
50512		cpu-epyc
50513		cpu-epyc
50514		cpu-epyc
50561		cpu-epyc
50533		cpu-epyc
50688		cpu-epyc
50675		cpu-epyc
50662		cpu-epyc
50663		cpu-epyc
50664		cpu-epyc
50665		cpu-epyc
50666		cpu-epyc
50667		cpu-epyc
50668		cpu-epyc
50669		cpu-epyc
50670		cpu-epyc
50671		cpu-epyc
50506		cpu-epyc
50507		cpu-epyc
50742		cpu-epyc
50743		cpu-epyc
50744		cpu-epyc
50745		cpu-epyc
50746		cpu-epyc
50747		cpu-epyc
50748		cpu-epyc
50749		cpu-epyc
50750		cpu-epyc
50508		cpu-epyc
50786		cpu-epyc
50787		cpu-epyc
50788		cpu-epyc
50789		cpu-epyc
50790		cpu-epyc
50791		cpu-epyc
50792		cpu-epyc
50793		cpu-epyc
50794		cpu-epyc
50795		cpu-epyc
50796		cpu-epyc
50797		cpu-epyc
50798		cpu-epyc
50799		cpu-epyc
50800		cpu-epyc
50801		cpu-epyc
50802		cpu-epyc
50803		cpu-epyc
50804		cpu-epyc
50805		cpu-epyc
50806		cpu-epyc
50807		cpu-epyc
50808		cpu-epyc
50809		cpu-epyc
50810		cpu-epyc
50811		cpu-epyc
50812		cpu-epyc
50813		cpu-epyc
50814		cpu-epyc
50815		cpu-epyc
50816		cpu-epyc
50817		cpu-epyc
50818		cpu-epyc
50819		cpu-epyc
50820		cpu-epyc
50821		cpu-epyc
50832		cpu-epyc
50833		cpu-epyc
50867		cpu-epyc
50870		cpu-epyc
50871		cpu-epyc
50872		cpu-epyc
50873		cpu-epyc
50874		cpu-epyc
50875		cpu-epyc
50876		cpu-epyc
50877		cpu-epyc
50878		cpu-epyc
50879		cpu-epyc
50880		cpu-epyc
50881		cpu-epyc
50882		cpu-epyc
50883		cpu-epyc
50884		cpu-epyc
50885		cpu-epyc
50886		cpu-epyc
50887		cpu-epyc
50888		cpu-epyc
50889		cpu-epyc
50890		cpu-epyc
50891		cpu-epyc
50892		cpu-epyc
50895		cpu-epyc
50896		cpu-epyc
50897		cpu-epyc
50898		cpu-epyc
50899		cpu-epyc
50900		cpu-epyc
50901		cpu-epyc
50902		cpu-epyc
50903		cpu-epyc
50904		cpu-epyc
50906		cpu-epyc
50907		cpu-epyc
50908		cpu-epyc
50935		cpu-epyc
50936		cpu-epyc
50937		cpu-epyc
50938		cpu-epyc
50939		cpu-epyc
50940		cpu-epyc
50941		cpu-epyc
50942		cpu-epyc
50943		cpu-epyc
50944		cpu-epyc
50945		cpu-epyc
50946		cpu-epyc
50947		cpu-epyc
50948		cpu-epyc
50949		cpu-epyc
50950		cpu-epyc
50956		cpu-epyc
50957		cpu-epyc
50958		cpu-epyc
50959		cpu-epyc
50960		cpu-epyc
50961		cpu-epyc
50962		cpu-epyc
50963		cpu-epyc
50964		cpu-epyc
50968		cpu-epyc
50974		cpu-epyc
50975		cpu-epyc
50976		cpu-epyc
50977		cpu-epyc
50978		cpu-epyc
50979		cpu-epyc
50980		cpu-epyc
50981		cpu-epyc
50982		cpu-epyc
50989		cpu-epyc
50990		cpu-epyc
50991		cpu-epyc
50992		cpu-epyc
50993		cpu-epyc
50994		cpu-epyc
50995		cpu-epyc
50996		cpu-epyc
50997		cpu-epyc
50998		cpu-epyc
50999		cpu-epyc
51000		cpu-epyc
51002		cpu-epyc
51003		cpu-epyc
51008		cpu-epyc
51009		cpu-epyc
51010		cpu-epyc
51011		cpu-epyc
51012		cpu-epyc
51013		cpu-epyc
51014		cpu-epyc
51015		cpu-epyc
51016		cpu-epyc
51017		cpu-epyc
51018		cpu-epyc
51019		cpu-epyc
51020		cpu-epyc
51021		cpu-epyc
51022		cpu-epyc
51023		cpu-epyc
51024		cpu-epyc
51025		cpu-epyc
51026		cpu-epyc
51027		cpu-epyc
51028		cpu-epyc
51029		cpu-epyc
51041		cpu-epyc
51050		cpu-epyc
51051		cpu-epyc
51052		cpu-epyc
51097		cpu-epyc
51112		cpu-epyc
51120		cpu-epyc
51122		cpu-epyc
51123		cpu-epyc
51124		cpu-epyc
51125		cpu-epyc
51126		cpu-epyc
51127		cpu-epyc
51128		cpu-epyc
51157		cpu-epyc
51159		cpu-epyc
51163		cpu-epyc
51164		cpu-epyc
51165		cpu-epyc
51166		cpu-epyc
51167		cpu-epyc
51168		cpu-epyc
51169		cpu-epyc
51170		cpu-epyc
51180		cpu-epyc
51181		cpu-epyc
51182		cpu-epyc
51183		cpu-epyc
51185		cpu-epyc
51186		cpu-epyc
51187		cpu-epyc
51188		cpu-epyc
51189		cpu-epyc
51194		cpu-epyc
51195		cpu-epyc
51196		cpu-epyc
51197		cpu-epyc
51198		cpu-epyc
51199		cpu-epyc
51208		cpu-epyc
51225		cpu-epyc
51226		cpu-epyc
51232		cpu-epyc
51233		cpu-epyc
51234		cpu-epyc
51235		cpu-epyc
51236		cpu-epyc
51239		cpu-epyc
51240		cpu-epyc
51245		cpu-epyc
51247		cpu-epyc
51248		cpu-epyc
51249		cpu-epyc
51250		cpu-epyc
51251		cpu-epyc
51252		cpu-epyc
51253		cpu-epyc
51254		cpu-epyc
51256		cpu-epyc
51257		cpu-epyc
51258		cpu-epyc
51259		cpu-epyc
51260		cpu-epyc
51261		cpu-epyc
51262		cpu-epyc
51263		cpu-epyc
51264		cpu-epyc
51265		cpu-epyc
51266		cpu-epyc
51267		cpu-epyc
51268		cpu-epyc
51269		cpu-epyc
51270		cpu-epyc
51271		cpu-epyc
51272		cpu-epyc
51273		cpu-epyc
51274		cpu-epyc
51275		cpu-epyc
51276		cpu-epyc
51280		cpu-epyc
51281		cpu-epyc
51282		cpu-epyc
51283		cpu-epyc
51284		cpu-epyc
51285		cpu-epyc
51286		cpu-epyc
51287		cpu-epyc
51288		cpu-epyc
51289		cpu-epyc
51290		cpu-epyc
51291		cpu-epyc
51292		cpu-epyc
51293		cpu-epyc
51294		cpu-epyc
51295		cpu-epyc
51301		cpu-epyc
51302		cpu-epyc
51303		cpu-epyc
51304		cpu-epyc
51305		cpu-epyc
51306		cpu-epyc
51324		cpu-epyc
51325		cpu-epyc
51307		cpu-epyc
51308		cpu-epyc
51309		cpu-epyc
51380		cpu-epyc
51389		cpu-epyc
51397		cpu-epyc
51399		cpu-epyc
51401		cpu-epyc
51403		cpu-epyc
51404		cpu-epyc
51408		cpu-epyc
51415		cpu-epyc
51405		cpu-epyc
51432		cpu-epyc
51359		cpu-epyc
51433		cpu-epyc
51434		cpu-epyc
51435		cpu-epyc
51436		cpu-epyc
51437		cpu-epyc
51442		cpu-epyc
51452		cpu-epyc
51457		cpu-epyc
51472		cpu-epyc
51473		cpu-epyc
51474		cpu-epyc
51475		cpu-epyc
51476		cpu-epyc
51479		cpu-epyc
51480		cpu-epyc
51481		cpu-epyc
51483		cpu-epyc
51484		cpu-epyc
51485		cpu-epyc
51487		cpu-epyc
51492		cpu-epyc
51494		cpu-epyc
51495		cpu-epyc
51499		cpu-epyc
51500		cpu-epyc
51502		cpu-epyc
51503		cpu-epyc
51505		cpu-epyc
51506		cpu-epyc
51507		cpu-epyc
51510		cpu-epyc
51512		cpu-epyc
51514		cpu-epyc
51558		cpu-epyc
51560		cpu-epyc
51561		cpu-epyc
51581		cpu-epyc
51575		cpu-epyc
51564		cpu-epyc
51565		cpu-epyc
51566		cpu-epyc
51567		cpu-epyc
51568		cpu-epyc
51659		cpu-epyc
51660		cpu-epyc
51661		cpu-epyc
51662		cpu-epyc
51663		cpu-epyc
51664		cpu-epyc
51691		cpu-epyc
51665		cpu-epyc
51666		cpu-epyc
51667		cpu-epyc
51677		cpu-epyc
51678		cpu-epyc
51679		cpu-epyc
51680		cpu-epyc
51681		cpu-epyc
51682		cpu-epyc
51683		cpu-epyc
51684		cpu-epyc
51712		cpu-epyc
51651		cpu-epyc
51587		cpu-epyc
51739		cpu-epyc
51746		cpu-epyc
51747		cpu-epyc
51748		cpu-epyc
51751		cpu-epyc
51753		cpu-epyc
51754		cpu-epyc
51749		cpu-epyc
51750		cpu-epyc
51755		cpu-epyc
51756		cpu-epyc
51757		cpu-epyc
51758		cpu-epyc
51759		cpu-epyc
51812		cpu-epyc
51814		cpu-epyc
51815		cpu-epyc
51816		cpu-epyc
51767		cpu-epyc
51820		cpu-epyc
51837		cpu-epyc
51838		cpu-epyc
51839		cpu-epyc
51840		cpu-epyc
51841		cpu-epyc
51842		cpu-epyc
51843		cpu-epyc
51844		cpu-epyc
51845		cpu-epyc
51846		cpu-epyc
51847		cpu-epyc
51848		cpu-epyc
51849		cpu-epyc
51850		cpu-epyc
51851		cpu-epyc
51852		cpu-epyc
51853		cpu-epyc
51854		cpu-epyc
51855		cpu-epyc
51856		cpu-epyc
51927		cpu-epyc
51928		cpu-epyc
51929		cpu-epyc
51930		cpu-epyc
51931		cpu-epyc
51932		cpu-epyc
51933		cpu-epyc
51934		cpu-epyc
51935		cpu-epyc
51936		cpu-epyc
51937		cpu-epyc
51919		cpu-epyc
51960		cpu-epyc
51961		cpu-epyc
52005		cpu-epyc
52006		cpu-epyc
52007		cpu-epyc
52008		cpu-epyc
52009		cpu-epyc
52010		cpu-epyc
52011		cpu-epyc
52012		cpu-epyc
52013		cpu-epyc
52014		cpu-epyc
52015		cpu-epyc
52016		cpu-epyc
52017		cpu-epyc
52018		cpu-epyc
52019		cpu-epyc
52020		cpu-epyc
52021		cpu-epyc
52022		cpu-epyc
52023		cpu-epyc
52024		cpu-epyc
52025		cpu-epyc
52026		cpu-epyc
52027		cpu-epyc
52028		cpu-epyc
52029		cpu-epyc
52030		cpu-epyc
52031		cpu-epyc
52032		cpu-epyc
52033		cpu-epyc
52034		cpu-epyc
52035		cpu-epyc
52036		cpu-epyc
52057		cpu-epyc
52058		cpu-epyc
52059		cpu-epyc
52060		cpu-epyc
52061		cpu-epyc
52062		cpu-epyc
52063		cpu-epyc
52064		cpu-epyc
52065		cpu-epyc
52127		cpu-epyc
52067		cpu-epyc
52096		cpu-epyc
52143		cpu-epyc
52153		cpu-epyc
52167		cpu-epyc
52168		cpu-epyc
52169		cpu-epyc
52182		cpu-epyc
52183		cpu-epyc
52184		cpu-epyc
52185		cpu-epyc
52186		cpu-epyc
52187		cpu-epyc
52188		cpu-epyc
52281		cpu-epyc
52284		cpu-epyc
52285		cpu-epyc
52286		cpu-epyc
52287		cpu-epyc
52288		cpu-epyc
52289		cpu-epyc
52177		cpu-epyc
52248		cpu-epyc
52319		cpu-epyc
52215		cpu-epyc
52216		cpu-epyc
52217		cpu-epyc
52189		cpu-epyc
52202		cpu-epyc
52203		cpu-epyc
52221		cpu-epyc
52222		cpu-epyc
52223		cpu-epyc
52224		cpu-epyc
52225		cpu-epyc
52226		cpu-epyc
52491		cpu-epyc
52492		cpu-epyc
52493		cpu-epyc
52494		cpu-epyc
52495		cpu-epyc
52496		cpu-epyc
52510		cpu-epyc
52511		cpu-epyc
52512		cpu-epyc
52513		cpu-epyc
52514		cpu-epyc
52515		cpu-epyc
52516		cpu-epyc
52517		cpu-epyc
52518		cpu-epyc
52519		cpu-epyc
52520		cpu-epyc
52521		cpu-epyc
52522		cpu-epyc
52523		cpu-epyc
52227		cpu-epyc
52228		cpu-epyc
52529		cpu-epyc
52229		cpu-epyc
52357		cpu-epyc
52358		cpu-epyc
52544		cpu-epyc
52545		cpu-epyc
52546		cpu-epyc
52547		cpu-epyc
52548		cpu-epyc
52549		cpu-epyc
52401		cpu-epyc
52576		cpu-epyc
52577		cpu-epyc
52402		cpu-epyc
52610		cpu-epyc
52617		cpu-epyc
52618		cpu-epyc
52620		cpu-epyc
52627		cpu-epyc
52631		cpu-epyc
52637		cpu-epyc
52660		cpu-epyc
52414		cpu-epyc
52421		cpu-epyc
52433		cpu-epyc
52440		cpu-epyc
52710		cpu-epyc
52532		cpu-epyc
52676		cpu-epyc
52714		cpu-epyc
52654		cpu-epyc
52719		cpu-epyc
52743		cpu-epyc
52734		cpu-epyc
52784		cpu-epyc
52737		cpu-epyc
52790		cpu-epyc
52793		cpu-epyc
52804		cpu-epyc
52726		cpu-epyc
53027		cpu-epyc
53028		cpu-epyc
53036		cpu-epyc
53043		cpu-epyc
53044		cpu-epyc
53045		cpu-epyc
53046		cpu-epyc
53047		cpu-epyc
53048		cpu-epyc
53049		cpu-epyc
53050		cpu-epyc
53051		cpu-epyc
53052		cpu-epyc
53053		cpu-epyc
53059		cpu-epyc
53063		cpu-epyc
53064		cpu-epyc
53065		cpu-epyc
53077		cpu-epyc
53078		cpu-epyc
53079		cpu-epyc
53085		cpu-epyc
53086		cpu-epyc
53087		cpu-epyc
53088		cpu-epyc
53092		cpu-epyc
53095		cpu-epyc
53116		cpu-epyc
53117		cpu-epyc
53118		cpu-epyc
53120		cpu-epyc
53121		cpu-epyc
53122		cpu-epyc
53123		cpu-epyc
53124		cpu-epyc
53125		cpu-epyc
53126		cpu-epyc
53127		cpu-epyc
53128		cpu-epyc
53129		cpu-epyc
53131		cpu-epyc
53132		cpu-epyc
53133		cpu-epyc
53134		cpu-epyc
53135		cpu-epyc
