Job ID		Partition Type
47806		gpu-titan
47807		gpu-titan
47808		gpu-titan
47809		gpu-titan
47810		gpu-titan
47811		gpu-titan
47812		gpu-titan
47814		gpu-titan
47821		gpu-titan
47822		gpu-titan
47823		gpu-titan
47824		gpu-titan
47825		gpu-titan
47826		gpu-titan
47827		gpu-titan
47828		gpu-titan
47829		gpu-titan
47830		gpu-titan
47831		gpu-titan
47834		gpu-titan
47838		gpu-titan
47841		gpu-titan
47842		gpu-titan
47859		gpu-titan
47860		gpu-titan
47870		gpu-titan
47871		gpu-titan
47872		gpu-titan
47897		gpu-titan
47898		gpu-titan
47899		gpu-titan
47900		gpu-titan
47901		gpu-titan
47902		gpu-titan
47904		gpu-titan
47905		gpu-titan
47906		gpu-titan
47907		gpu-titan
47908		gpu-titan
47912		gpu-titan
47929		gpu-titan
47945		gpu-titan
47946		gpu-titan
47947		gpu-titan
47953		gpu-titan
47960		gpu-titan
47961		gpu-titan
47962		gpu-titan
47963		gpu-titan
47964		gpu-titan
47965		gpu-titan
47967		gpu-titan
47968		gpu-titan
47969		gpu-titan
47970		gpu-titan
47971		gpu-titan
47972		gpu-titan
48008		gpu-titan
48066		gpu-titan
48074		gpu-titan
48080		gpu-titan
48252		gpu-titan
48277		gpu-titan
48278		gpu-titan
48305		gpu-titan
48099		gpu-titan
48671		gpu-titan
48672		gpu-titan
48675		gpu-titan
48699		gpu-titan
48700		gpu-titan
48701		gpu-titan
48702		gpu-titan
48703		gpu-titan
48704		gpu-titan
48705		gpu-titan
48714		gpu-titan
48715		gpu-titan
48716		gpu-titan
48717		gpu-titan
48718		gpu-titan
48719		gpu-titan
48720		gpu-titan
48776		gpu-titan
48778		gpu-titan
48791		gpu-titan
48793		gpu-titan
48794		gpu-titan
48799		gpu-titan
48800		gpu-titan
48801		gpu-titan
48802		gpu-titan
48876		gpu-titan
48877		gpu-titan
48889		gpu-titan
48892		gpu-titan
48894		gpu-titan
48896		gpu-titan
48897		gpu-titan
48898		gpu-titan
48899		gpu-titan
48903		gpu-titan
48904		gpu-titan
48905		gpu-titan
48947		gpu-titan
48948		gpu-titan
49046		gpu-titan
49055		gpu-titan
49056		gpu-titan
49057		gpu-titan
49058		gpu-titan
49059		gpu-titan
49060		gpu-titan
49061		gpu-titan
49062		gpu-titan
49063		gpu-titan
49065		gpu-titan
49066		gpu-titan
49067		gpu-titan
49070		gpu-titan
49089		gpu-titan
49090		gpu-titan
49115		gpu-titan
49117		gpu-titan
49137		gpu-titan
49348		gpu-titan
49403		gpu-titan
49406		gpu-titan
49534		gpu-titan
49819		gpu-titan
49791		gpu-titan
49970		gpu-titan
49971		gpu-titan
49994		gpu-titan
49995		gpu-titan
50013		gpu-titan
50019		gpu-titan
50020		gpu-titan
50033		gpu-titan
50034		gpu-titan
50038		gpu-titan
50039		gpu-titan
50040		gpu-titan
50041		gpu-titan
50042		gpu-titan
50043		gpu-titan
50044		gpu-titan
50046		gpu-titan
50048		gpu-titan
50052		gpu-titan
50229		gpu-titan
50230		gpu-titan
50422		gpu-titan
50428		gpu-titan
50472		gpu-titan
50495		gpu-titan
50510		gpu-titan
50527		gpu-titan
50579		gpu-titan
50580		gpu-titan
50581		gpu-titan
50689		gpu-titan
50588		gpu-titan
50592		gpu-titan
50583		gpu-titan
50593		gpu-titan
50600		gpu-titan
50863		gpu-titan
50864		gpu-titan
50866		gpu-titan
50868		gpu-titan
50869		gpu-titan
50894		gpu-titan
50917		gpu-titan
50918		gpu-titan
50920		gpu-titan
50921		gpu-titan
50922		gpu-titan
50932		gpu-titan
50933		gpu-titan
50951		gpu-titan
50953		gpu-titan
50954		gpu-titan
51045		gpu-titan
51062		gpu-titan
51064		gpu-titan
51066		gpu-titan
51068		gpu-titan
51070		gpu-titan
51072		gpu-titan
51107		gpu-titan
51108		gpu-titan
51364		gpu-titan
51381		gpu-titan
51402		gpu-titan
51521		gpu-titan
51546		gpu-titan
51597		gpu-titan
51730		gpu-titan
51776		gpu-titan
51777		gpu-titan
51779		gpu-titan
51786		gpu-titan
51787		gpu-titan
51792		gpu-titan
51793		gpu-titan
51797		gpu-titan
51861		gpu-titan
51914		gpu-titan
51920		gpu-titan
51921		gpu-titan
51946		gpu-titan
51949		gpu-titan
51982		gpu-titan
52002		gpu-titan
52003		gpu-titan
52055		gpu-titan
52075		gpu-titan
52076		gpu-titan
52077		gpu-titan
52079		gpu-titan
52080		gpu-titan
52082		gpu-titan
52085		gpu-titan
52111		gpu-titan
52112		gpu-titan
52115		gpu-titan
52119		gpu-titan
52120		gpu-titan
52121		gpu-titan
52122		gpu-titan
52126		gpu-titan
52178		gpu-titan
52179		gpu-titan
52180		gpu-titan
52181		gpu-titan
52255		gpu-titan
52205		gpu-titan
52308		gpu-titan
52309		gpu-titan
52411		gpu-titan
52674		gpu-titan
52678		gpu-titan
52675		gpu-titan
52785		gpu-titan
52955		gpu-titan
52957		gpu-titan
52978		gpu-titan
52986		gpu-titan
53003		gpu-titan
53030		gpu-titan
53031		gpu-titan
53032		gpu-titan
53072		gpu-titan
52772		gpu-titan
52773		gpu-titan
52811		gpu-titan
52825		gpu-titan
52918		gpu-titan
52921		gpu-titan
52922		gpu-titan
52965		gpu-titan
53209		gpu-titan
53115		gpu-titan
53322		gpu-titan
53323		gpu-titan
53349		gpu-titan
53350		gpu-titan
53408		gpu-titan
53409		gpu-titan
53577		gpu-titan
53670		gpu-titan
53715		gpu-titan
53717		gpu-titan
53718		gpu-titan
53719		gpu-titan
53720		gpu-titan
53736		gpu-titan
53737		gpu-titan
53738		gpu-titan
53740		gpu-titan
53741		gpu-titan
53747		gpu-titan
53748		gpu-titan
53760		gpu-titan
53761		gpu-titan
53762		gpu-titan
53767		gpu-titan
53773		gpu-titan
53779		gpu-titan
53782		gpu-titan
53783		gpu-titan
53786		gpu-titan
53787		gpu-titan
53789		gpu-titan
53790		gpu-titan
53816		gpu-titan
53822		gpu-titan
53823		gpu-titan
53824		gpu-titan
